1		0.7447		0.6692		0.7528		0.7807		0.01000000
2		0.6470		0.6821		0.7840		0.7844		0.01000000
3		0.6096		0.7022		0.7999		0.7491		0.01000000
4		0.5977		0.6126		0.8043		0.8052		0.01000000
5		0.5683		0.6696		0.8134		0.7927		0.01000000
6		0.5628		0.5811		0.8163		0.8117		0.01000000
7		0.5435		0.6147		0.8223		0.7978		0.01000000
8		0.5416		0.5956		0.8226		0.8112		0.01000000
9		0.5265		0.6152		0.8263		0.8126		0.01000000
10		0.5122		0.6005		0.8324		0.8129		0.01000000
11		0.4445		0.5238		0.8518		0.8302		0.00100000
12		0.4165		0.5262		0.8603		0.8305		0.00100000
13		0.4029		0.5240		0.8642		0.8302		0.00100000
14		0.3886		0.5235		0.8678		0.8314		0.00100000
15		0.3766		0.5363		0.8725		0.8342		0.00100000
16		0.3645		0.5390		0.8740		0.8277		0.00100000
17		0.3501		0.5455		0.8784		0.8297		0.00100000
18		0.3355		0.5732		0.8841		0.8357		0.00100000
19		0.3204		0.5685		0.8893		0.8294		0.00100000
20		0.3114		0.5875		0.8907		0.8254		0.00100000
21		0.2748		0.5699		0.9032		0.8251		0.00010000
22		0.2620		0.5907		0.9069		0.8260		0.00010000
23		0.2574		0.6006		0.9104		0.8294		0.00010000
24		0.2554		0.5935		0.9098		0.8220		0.00010000
25		0.2488		0.5967		0.9118		0.8186		0.00010000
26		0.2415		0.6031		0.9155		0.8189		0.00010000
27		0.2386		0.6142		0.9162		0.8160		0.00010000
28		0.2370		0.6237		0.9177		0.8237		0.00010000
29		0.2296		0.6261		0.9186		0.8197		0.00010000
30		0.2307		0.6271		0.9185		0.8186		0.00010000
