1		0.8543		0.7701		0.7360		0.7482		0.01000000
2		0.7408		0.7424		0.7538		0.7602		0.01000000
3		0.6958		0.6864		0.7685		0.7670		0.01000000
4		0.6721		0.7043		0.7795		0.7650		0.01000000
5		0.6435		0.6457		0.7871		0.7892		0.01000000
6		0.6284		0.6486		0.7953		0.7907		0.01000000
7		0.6121		0.6195		0.8004		0.7989		0.01000000
8		0.6038		0.6807		0.8026		0.7781		0.01000000
9		0.6028		0.6512		0.8039		0.7966		0.01000000
10		0.5911		0.6249		0.8079		0.7978		0.01000000
11		0.5330		0.5630		0.8261		0.8160		0.00100000
12		0.5185		0.5621		0.8300		0.8206		0.00100000
13		0.5126		0.5528		0.8305		0.8217		0.00100000
14		0.5109		0.5550		0.8337		0.8208		0.00100000
15		0.5022		0.5526		0.8363		0.8226		0.00100000
16		0.4994		0.5499		0.8356		0.8194		0.00100000
17		0.4957		0.5553		0.8373		0.8197		0.00100000
18		0.4919		0.5523		0.8376		0.8194		0.00100000
19		0.4887		0.5488		0.8389		0.8217		0.00100000
20		0.4859		0.5486		0.8404		0.8237		0.00100000
21		0.4715		0.5441		0.8453		0.8257		0.00010000
22		0.4689		0.5440		0.8459		0.8237		0.00010000
23		0.4653		0.5430		0.8467		0.8240		0.00010000
24		0.4653		0.5442		0.8448		0.8240		0.00010000
25		0.4639		0.5439		0.8486		0.8240		0.00010000
26		0.4646		0.5427		0.8477		0.8271		0.00010000
27		0.4618		0.5468		0.8475		0.8226		0.00010000
28		0.4607		0.5450		0.8484		0.8243		0.00010000
29		0.4609		0.5424		0.8475		0.8240		0.00010000
30		0.4595		0.5451		0.8492		0.8243		0.00010000
