1		0.8140		0.7089		0.7393		0.7704		0.01000000
2		0.6862		1.0690		0.7744		0.5896		0.01000000
3		0.6526		0.6603		0.7838		0.7927		0.01000000
4		0.6353		0.7325		0.7905		0.7758		0.01000000
5		0.6194		0.6631		0.7975		0.7850		0.01000000
6		0.6171		0.7810		0.7985		0.7739		0.01000000
7		0.6377		0.6213		0.7895		0.7986		0.01000000
8		0.6020		0.6264		0.8030		0.7995		0.01000000
9		0.5973		0.6299		0.8029		0.8018		0.01000000
10		0.5841		0.6048		0.8057		0.8106		0.01000000
11		0.5148		0.5545		0.8276		0.8200		0.00100000
12		0.4910		0.5569		0.8349		0.8237		0.00100000
13		0.4772		0.5505		0.8393		0.8243		0.00100000
14		0.4604		0.5586		0.8442		0.8237		0.00100000
15		0.4462		0.5620		0.8480		0.8248		0.00100000
16		0.4362		0.5615		0.8486		0.8214		0.00100000
17		0.4226		0.5781		0.8546		0.8223		0.00100000
18		0.4139		0.5767		0.8577		0.8240		0.00100000
19		0.3997		0.5716		0.8620		0.8191		0.00100000
20		0.3809		0.5925		0.8677		0.8140		0.00100000
21		0.3381		0.5883		0.8804		0.8203		0.00010000
22		0.3262		0.5953		0.8851		0.8140		0.00010000
23		0.3180		0.6035		0.8878		0.8109		0.00010000
24		0.3102		0.6145		0.8900		0.8169		0.00010000
25		0.3059		0.6122		0.8923		0.8152		0.00010000
26		0.2979		0.6141		0.8961		0.8120		0.00010000
27		0.2960		0.6236		0.8954		0.8146		0.00010000
28		0.2902		0.6390		0.8969		0.8160		0.00010000
29		0.2835		0.6738		0.8999		0.8146		0.00010000
30		0.2787		0.6346		0.9002		0.8086		0.00010000
