1		0.8089		0.7032		0.7404		0.7659		0.01000000
2		0.6931		0.6785		0.7703		0.7790		0.01000000
3		0.6471		1.0462		0.7844		0.4287		0.01000000
4		0.6478		0.7477		0.7845		0.7807		0.01000000
5		0.6093		0.7003		0.7992		0.7946		0.01000000
6		0.5982		0.6257		0.8023		0.7958		0.01000000
7		0.5890		0.6616		0.8049		0.7952		0.01000000
8		0.5839		0.6809		0.8058		0.7983		0.01000000
9		0.5796		0.6641		0.8070		0.7801		0.01000000
10		0.5876		0.8774		0.8046		0.7713		0.01000000
11		0.5185		0.5820		0.8243		0.8143		0.00100000
12		0.4864		0.5836		0.8347		0.8132		0.00100000
13		0.4696		0.5815		0.8409		0.8200		0.00100000
14		0.4614		0.5868		0.8443		0.8171		0.00100000
15		0.4425		0.5977		0.8483		0.8112		0.00100000
16		0.4320		0.6154		0.8500		0.8154		0.00100000
17		0.4218		0.6161		0.8533		0.8058		0.00100000
18		0.4043		0.6621		0.8592		0.8103		0.00100000
19		0.3872		0.6421		0.8634		0.8112		0.00100000
20		0.3755		0.6433		0.8662		0.8029		0.00100000
21		0.3244		0.6764		0.8840		0.8003		0.00010000
22		0.3112		0.7045		0.8896		0.8023		0.00010000
23		0.2970		0.7151		0.8952		0.7981		0.00010000
24		0.2865		0.7341		0.8981		0.7981		0.00010000
25		0.2848		0.7255		0.8998		0.7938		0.00010000
26		0.2736		0.7469		0.9021		0.7901		0.00010000
27		0.2685		0.7552		0.9048		0.7844		0.00010000
28		0.2598		0.7711		0.9085		0.7870		0.00010000
29		0.2479		0.7882		0.9101		0.7878		0.00010000
30		0.2435		0.8094		0.9121		0.7736		0.00010000
