1		0.7120		0.7092		0.7679		0.7693		0.01000000
2		0.6247		0.6184		0.7961		0.8021		0.01000000
3		0.5855		0.6224		0.8101		0.7912		0.01000000
4		0.5651		0.5635		0.8143		0.8157		0.01000000
5		0.5472		0.5887		0.8220		0.8132		0.01000000
6		0.5408		0.5517		0.8236		0.8180		0.01000000
7		0.5456		0.5813		0.8221		0.8106		0.01000000
8		0.5334		0.5582		0.8254		0.8203		0.01000000
9		0.5325		0.5478		0.8241		0.8246		0.01000000
10		0.5284		0.5337		0.8264		0.8297		0.01000000
11		0.4571		0.4895		0.8478		0.8399		0.00100000
12		0.4291		0.4835		0.8578		0.8411		0.00100000
13		0.4163		0.4811		0.8632		0.8445		0.00100000
14		0.4021		0.4863		0.8660		0.8439		0.00100000
15		0.3861		0.4945		0.8704		0.8411		0.00100000
16		0.3758		0.5005		0.8738		0.8385		0.00100000
17		0.3607		0.5353		0.8779		0.8228		0.00100000
18		0.3470		0.5187		0.8823		0.8314		0.00100000
19		0.3312		0.5129		0.8880		0.8396		0.00100000
20		0.3212		0.5261		0.8908		0.8388		0.00100000
21		0.2650		0.5268		0.9092		0.8385		0.00010000
22		0.2373		0.5585		0.9189		0.8362		0.00010000
23		0.2288		0.5713		0.9196		0.8317		0.00010000
24		0.2199		0.6020		0.9248		0.8285		0.00010000
25		0.2068		0.5977		0.9293		0.8263		0.00010000
26		0.1948		0.6277		0.9340		0.8285		0.00010000
27		0.1874		0.6409		0.9361		0.8189		0.00010000
28		0.1786		0.6666		0.9385		0.8211		0.00010000
29		0.1656		0.6987		0.9434		0.8285		0.00010000
30		0.1583		0.7000		0.9444		0.8211		0.00010000
