1		0.8472		0.7442		0.7353		0.7351		0.01000000
2		0.7302		0.6796		0.7592		0.7793		0.01000000
3		0.6790		0.6540		0.7761		0.7852		0.01000000
4		0.6658		0.6332		0.7836		0.7915		0.01000000
5		0.6457		0.6098		0.7873		0.8003		0.01000000
6		0.6299		0.6267		0.7971		0.7952		0.01000000
7		0.6242		0.6371		0.7979		0.7944		0.01000000
8		0.6180		0.6797		0.7981		0.7878		0.01000000
9		0.6158		0.7362		0.8002		0.7741		0.01000000
10		0.6225		0.6701		0.7974		0.7881		0.01000000
11		0.5385		0.5403		0.8257		0.8243		0.00100000
12		0.5213		0.5352		0.8303		0.8274		0.00100000
13		0.5145		0.5301		0.8324		0.8243		0.00100000
14		0.5075		0.5287		0.8358		0.8254		0.00100000
15		0.5048		0.5365		0.8372		0.8220		0.00100000
16		0.5024		0.5234		0.8370		0.8271		0.00100000
17		0.4976		0.5196		0.8382		0.8274		0.00100000
18		0.4927		0.5300		0.8412		0.8226		0.00100000
19		0.4891		0.5140		0.8408		0.8308		0.00100000
20		0.4892		0.5105		0.8406		0.8311		0.00100000
21		0.4706		0.5086		0.8469		0.8311		0.00010000
22		0.4670		0.5089		0.8485		0.8334		0.00010000
23		0.4663		0.5091		0.8487		0.8311		0.00010000
24		0.4638		0.5067		0.8494		0.8300		0.00010000
25		0.4662		0.5068		0.8495		0.8314		0.00010000
26		0.4639		0.5080		0.8494		0.8314		0.00010000
27		0.4634		0.5051		0.8502		0.8325		0.00010000
28		0.4589		0.5094		0.8504		0.8314		0.00010000
29		0.4624		0.5090		0.8493		0.8337		0.00010000
30		0.4614		0.5039		0.8501		0.8331		0.00010000
