1		0.8706		0.7705		0.7303		0.7457		0.01000000
2		0.7526		0.7289		0.7484		0.7542		0.01000000
3		0.7165		0.7075		0.7580		0.7622		0.01000000
4		0.7282		0.7758		0.7551		0.7508		0.01000000
5		0.6991		0.6915		0.7649		0.7730		0.01000000
6		0.6787		0.7892		0.7716		0.7667		0.01000000
7		0.6813		0.6908		0.7734		0.7795		0.01000000
8		0.6730		0.7261		0.7756		0.7590		0.01000000
9		0.6650		0.7372		0.7765		0.7713		0.01000000
10		0.6644		0.7279		0.7789		0.7633		0.01000000
11		0.6119		0.6028		0.7945		0.7998		0.00100000
12		0.5829		0.5945		0.8060		0.8075		0.00100000
13		0.5739		0.5883		0.8070		0.8089		0.00100000
14		0.5622		0.5895		0.8136		0.8095		0.00100000
15		0.5491		0.5728		0.8163		0.8149		0.00100000
16		0.5448		0.5903		0.8188		0.8077		0.00100000
17		0.5362		0.5786		0.8222		0.8114		0.00100000
18		0.5276		0.5862		0.8241		0.8134		0.00100000
19		0.5202		0.5713		0.8257		0.8157		0.00100000
20		0.5126		0.5874		0.8289		0.8160		0.00100000
21		0.4720		0.5801		0.8413		0.8169		0.00010000
22		0.4550		0.5776		0.8468		0.8160		0.00010000
23		0.4488		0.5961		0.8473		0.8152		0.00010000
24		0.4393		0.5870		0.8503		0.8117		0.00010000
25		0.4346		0.6032		0.8513		0.8097		0.00010000
26		0.4236		0.6112		0.8559		0.8123		0.00010000
27		0.4166		0.6207		0.8566		0.7992		0.00010000
28		0.4071		0.6101		0.8611		0.8086		0.00010000
29		0.3988		0.6262		0.8623		0.8046		0.00010000
30		0.3905		0.6265		0.8659		0.8095		0.00010000
