1		0.9808		1.0260		0.7201		0.7126		0.01000000
2		0.8550		1.0106		0.7347		0.7360		0.01000000
3		0.8141		0.8018		0.7386		0.7448		0.01000000
4		0.7876		0.7744		0.7429		0.7505		0.01000000
5		0.7604		0.7377		0.7482		0.7542		0.01000000
6		0.7313		0.7943		0.7570		0.7488		0.01000000
7		0.7178		0.7390		0.7592		0.7599		0.01000000
8		0.7081		0.6922		0.7636		0.7693		0.01000000
9		0.6969		0.6932		0.7643		0.7767		0.01000000
10		0.6932		0.7013		0.7687		0.7662		0.01000000
11		0.6420		0.6337		0.7830		0.7909		0.00100000
12		0.6184		0.6344		0.7915		0.7918		0.00100000
13		0.6078		0.6358		0.7958		0.7912		0.00100000
14		0.6000		0.6324		0.7991		0.7912		0.00100000
15		0.5926		0.6241		0.8002		0.7955		0.00100000
16		0.5855		0.6280		0.8018		0.7992		0.00100000
17		0.5756		0.6256		0.8050		0.7955		0.00100000
18		0.5699		0.6367		0.8077		0.7958		0.00100000
19		0.5594		0.6202		0.8121		0.7918		0.00100000
20		0.5551		0.6388		0.8128		0.7986		0.00100000
21		0.5162		0.6065		0.8244		0.8038		0.00010000
22		0.5006		0.6087		0.8298		0.8029		0.00010000
23		0.4912		0.6196		0.8312		0.8032		0.00010000
24		0.4799		0.6224		0.8345		0.8046		0.00010000
25		0.4726		0.6339		0.8374		0.7972		0.00010000
26		0.4642		0.6300		0.8399		0.7998		0.00010000
27		0.4564		0.6549		0.8429		0.8003		0.00010000
28		0.4467		0.6472		0.8456		0.8015		0.00010000
29		0.4409		0.6559		0.8468		0.7921		0.00010000
30		0.4296		0.6592		0.8517		0.7961		0.00010000
