1		0.7667		1.9023		0.7492		0.4765		0.01000000
2		0.6709		0.6994		0.7755		0.7756		0.01000000
3		0.6264		0.6465		0.7912		0.7901		0.01000000
4		0.6091		0.6633		0.8000		0.7830		0.01000000
5		0.6281		0.6816		0.7919		0.7818		0.01000000
6		0.5907		0.6491		0.8032		0.7884		0.01000000
7		0.5779		0.6381		0.8064		0.7949		0.01000000
8		0.5724		0.6290		0.8083		0.7932		0.01000000
9		0.5849		0.6511		0.8040		0.7995		0.01000000
10		0.5754		0.6344		0.8081		0.7995		0.01000000
11		0.4990		0.5792		0.8320		0.8092		0.00100000
12		0.4633		0.5724		0.8445		0.8154		0.00100000
13		0.4368		0.6008		0.8508		0.8112		0.00100000
14		0.4204		0.5933		0.8556		0.8120		0.00100000
15		0.3974		0.6303		0.8640		0.7983		0.00100000
16		0.3860		0.6464		0.8658		0.8089		0.00100000
17		0.3544		0.6679		0.8752		0.8032		0.00100000
18		0.3407		0.6670		0.8784		0.7955		0.00100000
19		0.3227		0.7136		0.8856		0.8049		0.00100000
20		0.2910		0.7272		0.8968		0.7955		0.00100000
21		0.2177		0.7401		0.9237		0.7935		0.00010000
22		0.1872		0.7720		0.9363		0.7881		0.00010000
23		0.1746		0.7873		0.9383		0.7918		0.00010000
24		0.1608		0.8165		0.9443		0.7887		0.00010000
25		0.1496		0.8580		0.9495		0.7972		0.00010000
26		0.1389		0.8496		0.9520		0.7821		0.00010000
27		0.1302		0.8800		0.9556		0.7847		0.00010000
28		0.1247		0.8904		0.9580		0.7892		0.00010000
29		0.1102		0.9010		0.9628		0.7864		0.00010000
30		0.1082		0.9340		0.9626		0.7889		0.00010000
