1		0.7407		0.6997		0.7565		0.7770		0.01000000
2		0.6778		0.6707		0.7771		0.7850		0.01000000
3		0.6445		0.6243		0.7870		0.7921		0.01000000
4		0.6308		0.6647		0.7909		0.7833		0.01000000
5		0.6350		0.6310		0.7891		0.7944		0.01000000
6		0.6202		0.6413		0.7943		0.7895		0.01000000
7		0.6208		0.6436		0.7940		0.7881		0.01000000
8		0.6280		0.6735		0.7907		0.7858		0.01000000
9		0.6154		0.6656		0.7959		0.7870		0.01000000
10		0.6211		0.6693		0.7908		0.7815		0.01000000
11		0.5493		0.5766		0.8179		0.8154		0.00100000
12		0.5184		0.5644		0.8271		0.8171		0.00100000
13		0.4991		0.5709		0.8322		0.8203		0.00100000
14		0.4847		0.5715		0.8376		0.8223		0.00100000
15		0.4696		0.5640		0.8420		0.8157		0.00100000
16		0.4543		0.5672		0.8450		0.8171		0.00100000
17		0.4424		0.5779		0.8487		0.8208		0.00100000
18		0.4223		0.5905		0.8543		0.8103		0.00100000
19		0.4135		0.6016		0.8554		0.8075		0.00100000
20		0.3916		0.6092		0.8631		0.8171		0.00100000
21		0.3104		0.6195		0.8925		0.8169		0.00010000
22		0.2737		0.6530		0.9046		0.8149		0.00010000
23		0.2501		0.6973		0.9127		0.8106		0.00010000
24		0.2289		0.6949		0.9196		0.8083		0.00010000
25		0.2139		0.7222		0.9242		0.7961		0.00010000
26		0.1977		0.7721		0.9302		0.8060		0.00010000
27		0.1742		0.7626		0.9392		0.8026		0.00010000
28		0.1642		0.8034		0.9415		0.8001		0.00010000
29		0.1498		0.8328		0.9489		0.8038		0.00010000
30		0.1324		0.8445		0.9535		0.7884		0.00010000
