1		0.7703		0.6806		0.7476		0.7753		0.01000000
2		0.6595		0.6761		0.7819		0.7719		0.01000000
3		0.6299		0.6748		0.7915		0.7972		0.01000000
4		0.6106		0.6435		0.7978		0.7958		0.01000000
5		0.5984		0.7292		0.8029		0.7784		0.01000000
6		0.5953		0.6284		0.8028		0.7955		0.01000000
7		0.5904		0.6698		0.8027		0.7741		0.01000000
8		0.5827		0.6111		0.8056		0.8018		0.01000000
9		0.5691		0.6371		0.8100		0.7929		0.01000000
10		0.5616		0.6447		0.8120		0.7918		0.01000000
11		0.4999		0.5656		0.8296		0.8166		0.00100000
12		0.4649		0.5620		0.8426		0.8194		0.00100000
13		0.4461		0.5645		0.8479		0.8234		0.00100000
14		0.4313		0.5805		0.8521		0.8228		0.00100000
15		0.4145		0.5874		0.8562		0.8257		0.00100000
16		0.4009		0.6005		0.8600		0.8186		0.00100000
17		0.3844		0.5929		0.8648		0.8211		0.00100000
18		0.3634		0.6079		0.8710		0.8157		0.00100000
19		0.3511		0.6194		0.8751		0.8169		0.00100000
20		0.3331		0.6477		0.8793		0.8063		0.00100000
21		0.2722		0.6585		0.9023		0.8114		0.00010000
22		0.2491		0.6649		0.9097		0.8086		0.00010000
23		0.2351		0.6821		0.9153		0.8052		0.00010000
24		0.2252		0.7142		0.9192		0.8083		0.00010000
25		0.2207		0.7105		0.9218		0.8055		0.00010000
26		0.2088		0.7442		0.9257		0.8038		0.00010000
27		0.2072		0.7325		0.9244		0.8012		0.00010000
28		0.1929		0.7338		0.9310		0.8021		0.00010000
29		0.1833		0.7823		0.9347		0.8035		0.00010000
30		0.1783		0.7611		0.9348		0.8012		0.00010000
