1		0.8278		0.8646		0.7389		0.7459		0.01000000
2		0.6964		1.0481		0.7706		0.5158		0.01000000
3		0.6638		0.6138		0.7824		0.7975		0.01000000
4		0.6092		0.6026		0.7999		0.8072		0.01000000
5		0.5867		0.5752		0.8101		0.8152		0.01000000
6		0.5709		0.6171		0.8130		0.7981		0.01000000
7		0.5706		0.6576		0.8155		0.8003		0.01000000
8		0.5509		0.5590		0.8215		0.8171		0.01000000
9		0.5330		0.5527		0.8247		0.8228		0.01000000
10		0.5314		0.8667		0.8272		0.6787		0.01000000
11		0.4855		0.5093		0.8400		0.8305		0.00100000
12		0.4652		0.5058		0.8467		0.8328		0.00100000
13		0.4591		0.5081		0.8491		0.8322		0.00100000
14		0.4543		0.5015		0.8507		0.8354		0.00100000
15		0.4493		0.5042		0.8519		0.8365		0.00100000
16		0.4457		0.5090		0.8538		0.8357		0.00100000
17		0.4411		0.5030		0.8555		0.8377		0.00100000
18		0.4397		0.5029		0.8552		0.8374		0.00100000
19		0.4375		0.5015		0.8556		0.8379		0.00100000
20		0.4317		0.5014		0.8548		0.8405		0.00100000
21		0.4203		0.4942		0.8616		0.8416		0.00010000
22		0.4169		0.4941		0.8611		0.8416		0.00010000
23		0.4182		0.4935		0.8616		0.8419		0.00010000
24		0.4177		0.4956		0.8620		0.8414		0.00010000
25		0.4163		0.4944		0.8619		0.8416		0.00010000
26		0.4163		0.4939		0.8642		0.8416		0.00010000
27		0.4146		0.4942		0.8628		0.8405		0.00010000
28		0.4163		0.4941		0.8618		0.8425		0.00010000
29		0.4119		0.4943		0.8623		0.8425		0.00010000
30		0.4132		0.4961		0.8626		0.8425		0.00010000
