1		0.7531		0.7391		0.7570		0.7690		0.01000000
2		0.6381		0.6451		0.7923		0.7924		0.01000000
3		0.6219		0.7209		0.7986		0.7588		0.01000000
4		0.5976		0.6957		0.8033		0.7676		0.01000000
5		0.6040		0.6588		0.8014		0.7978		0.01000000
6		0.5703		0.5841		0.8113		0.8123		0.01000000
7		0.5567		0.6422		0.8178		0.8021		0.01000000
8		0.5408		0.6451		0.8187		0.8075		0.01000000
9		0.5409		0.6252		0.8204		0.7983		0.01000000
10		0.5370		0.6008		0.8202		0.8143		0.01000000
11		0.4404		0.5684		0.8487		0.8268		0.00100000
12		0.3985		0.5848		0.8628		0.8240		0.00100000
13		0.3687		0.6160		0.8717		0.8234		0.00100000
14		0.3405		0.6031		0.8799		0.8114		0.00100000
15		0.3072		0.6702		0.8910		0.8021		0.00100000
16		0.2895		0.6911		0.8958		0.8012		0.00100000
17		0.2443		0.7693		0.9110		0.8112		0.00100000
18		0.2194		0.7953		0.9185		0.8106		0.00100000
19		0.1919		0.8597		0.9306		0.7824		0.00100000
20		0.1800		0.8480		0.9345		0.7633		0.00100000
21		0.1043		0.8791		0.9663		0.8112		0.00010000
22		0.0848		0.8530		0.9745		0.7932		0.00010000
23		0.0743		0.8786		0.9770		0.8052		0.00010000
24		0.0650		0.9144		0.9808		0.8040		0.00010000
25		0.0632		0.9130		0.9815		0.8035		0.00010000
26		0.0540		0.9323		0.9853		0.7995		0.00010000
27		0.0485		0.9384		0.9862		0.7983		0.00010000
28		0.0484		0.9626		0.9864		0.8069		0.00010000
29		0.0447		0.9661		0.9878		0.8012		0.00010000
30		0.0389		1.0007		0.9899		0.8049		0.00010000
