1		0.7441		0.6508		0.7571		0.7898		0.01000000
2		0.6347		0.6401		0.7929		0.7921		0.01000000
3		0.5912		0.5969		0.8084		0.8092		0.01000000
4		0.5767		0.5956		0.8115		0.8001		0.01000000
5		0.5661		0.6121		0.8146		0.8021		0.01000000
6		0.5581		0.5619		0.8183		0.8132		0.01000000
7		0.5500		0.6128		0.8201		0.8092		0.01000000
8		0.5453		0.6646		0.8213		0.7918		0.01000000
9		0.5472		0.5515		0.8201		0.8186		0.01000000
10		0.5452		0.6520		0.8215		0.8012		0.01000000
11		0.4720		0.5047		0.8434		0.8385		0.00100000
12		0.4434		0.5039		0.8536		0.8340		0.00100000
13		0.4259		0.4926		0.8608		0.8385		0.00100000
14		0.4160		0.5040		0.8620		0.8371		0.00100000
15		0.4038		0.5005		0.8658		0.8391		0.00100000
16		0.3882		0.5055		0.8707		0.8365		0.00100000
17		0.3766		0.5035		0.8740		0.8351		0.00100000
18		0.3640		0.5609		0.8780		0.8095		0.00100000
19		0.3531		0.5369		0.8807		0.8374		0.00100000
20		0.3354		0.5389		0.8856		0.8337		0.00100000
21		0.2850		0.5543		0.9023		0.8288		0.00010000
22		0.2641		0.5706		0.9107		0.8285		0.00010000
23		0.2522		0.5878		0.9145		0.8174		0.00010000
24		0.2452		0.6009		0.9162		0.8291		0.00010000
25		0.2320		0.6177		0.9210		0.8174		0.00010000
26		0.2214		0.6311		0.9242		0.8103		0.00010000
27		0.2150		0.6367		0.9267		0.8097		0.00010000
28		0.2050		0.6432		0.9299		0.8206		0.00010000
29		0.1945		0.6676		0.9334		0.8177		0.00010000
30		0.1856		0.6891		0.9353		0.8129		0.00010000
